"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted","AAPL.Date","Company.Name"
"4439",39.767502,40.1175,39.720001,39.994999,77596400,38.170563,"2017-08-23","APPLE"
"4440",40.107498,40.185001,39.637501,39.817501,79275600,38.001163,"2017-08-24","APPLE"
"4441",39.912498,40.139999,39.817501,39.965,101920400,38.141937,"2017-08-25","APPLE"
"4442",40.035,40.5,39.982498,40.3675,103864000,38.526077,"2017-08-28","APPLE"
"4443",40.025002,40.779999,40,40.727501,118067600,38.869656,"2017-08-29","APPLE"
"4444",40.950001,40.9725,40.6525,40.837502,109078400,38.974636,"2017-08-30","APPLE"
"4445",40.91,41.130001,40.869999,41,107140400,39.129715,"2017-08-31","APPLE"
"4446",41.200001,41.235001,40.907501,41.012501,66364400,39.141651,"2017-09-01","APPLE"
"4447",40.9375,41.0625,40.139999,40.52,117874000,38.671619,"2017-09-05","APPLE"
"4448",40.677502,40.747501,40.130001,40.477501,86606800,38.631062,"2017-09-06","APPLE"
"4449",40.522499,40.560001,40.09,40.314999,87714000,38.475971,"2017-09-07","APPLE"
"4450",40.215,40.287498,39.6325,39.657501,114446000,37.848457,"2017-09-08","APPLE"
"4451",40.125,40.512501,39.9725,40.375,126323200,38.533237,"2017-09-11","APPLE"
"4452",40.6525,40.990002,39.692501,40.215,286856000,38.380539,"2017-09-12","APPLE"
"4453",39.967499,39.990002,39.477501,39.912498,179629600,38.091835,"2017-09-13","APPLE"
"4454",39.747501,39.849998,39.522499,39.57,95042800,37.764961,"2017-09-14","APPLE"
"4455",39.6175,40.2425,39.5,39.970001,196458400,38.146702,"2017-09-15","APPLE"
"4456",40.0275,40.125,39.5,39.6675,113077600,37.858009,"2017-09-18","APPLE"
"4457",39.877499,39.942501,39.610001,39.682499,83242400,37.872322,"2017-09-19","APPLE"
"4458",39.474998,39.564999,38.4575,39.017502,211805600,37.237659,"2017-09-20","APPLE"
"4459",38.950001,38.950001,38.1875,38.3475,150046800,36.598228,"2017-09-21","APPLE"
"4460",37.884998,38.067501,37.639999,37.9725,186581600,36.240326,"2017-09-22","APPLE"
"4461",37.497501,37.9575,37.290001,37.637501,177549200,35.920616,"2017-09-25","APPLE"
"4462",37.945,38.48,37.922501,38.285,146640000,36.538578,"2017-09-26","APPLE"
"4463",38.450001,38.68,38.384998,38.557499,102016800,36.798637,"2017-09-27","APPLE"
"4464",38.4725,38.57,38.174999,38.32,88022000,36.571976,"2017-09-28","APPLE"
"4465",38.302502,38.532501,38,38.529999,105199200,36.7724,"2017-09-29","APPLE"
"4466",38.564999,38.612499,38.18,38.452499,74795200,36.698429,"2017-10-02","APPLE"
"4467",38.502499,38.772499,38.477501,38.619999,64921200,36.858292,"2017-10-03","APPLE"
"4468",38.407501,38.465,38.115002,38.369999,80655200,36.619698,"2017-10-04","APPLE"
"4469",38.544998,38.860001,38.512501,38.8475,85135200,37.075413,"2017-10-05","APPLE"
"4470",38.7425,38.872501,38.639999,38.825001,69630400,37.05394,"2017-10-06","APPLE"
"4471",38.952499,39.182499,38.872501,38.959999,65051600,37.182777,"2017-10-09","APPLE"
"4472",39.014999,39.5,38.775002,38.974998,62468000,37.197094,"2017-10-10","APPLE"
"4473",38.9925,39.244999,38.9375,39.137501,67622400,37.35218,"2017-10-11","APPLE"
"4474",39.087502,39.342499,38.932499,39,64500400,37.220955,"2017-10-12","APPLE"
"4475",39.182499,39.32,39.102501,39.247501,65576800,37.457165,"2017-10-13","APPLE"
"4476",39.474998,40,39.412498,39.970001,96486000,38.146702,"2017-10-16","APPLE"
"4477",39.945,40.217499,39.807499,40.1175,75989200,38.287479,"2017-10-17","APPLE"
"4478",40.105,40.177502,39.900002,39.939999,65496800,38.118084,"2017-10-18","APPLE"
"4479",39.1875,39.27,38.755001,38.994999,170336800,37.216187,"2017-10-19","APPLE"
"4480",39.1525,39.4375,38.990002,39.0625,95896400,37.280617,"2017-10-20","APPLE"
"4481",39.2225,39.422501,38.875,39.0425,87937200,37.261513,"2017-10-23","APPLE"
"4482",39.072498,39.355,39.049999,39.275002,71028800,37.483418,"2017-10-24","APPLE"
"4483",39.227501,39.387501,38.817501,39.102501,84828400,37.318783,"2017-10-25","APPLE"
"4484",39.307499,39.4575,39.195,39.352501,68002000,37.557373,"2017-10-26","APPLE"
"4485",39.822498,40.900002,39.674999,40.762501,177816800,38.903061,"2017-10-27","APPLE"
"4486",40.9725,42.017502,40.93,41.68,178803200,39.778709,"2017-10-30","APPLE"
"4487",41.974998,42.412498,41.735001,42.259998,144187200,40.332241,"2017-10-31","APPLE"
"4488",42.467499,42.485001,41.4025,41.7225,134551200,39.819267,"2017-11-01","APPLE"
"4489",41.650002,42.125,41.32,42.0275,165573600,40.110355,"2017-11-02","APPLE"
"4490",43.5,43.564999,42.779999,43.125,237594400,41.157787,"2017-11-03","APPLE"
"4491",43.092499,43.747501,42.93,43.5625,140105200,41.575329,"2017-11-06","APPLE"
"4492",43.477501,43.8125,43.400002,43.702499,97446000,41.708942,"2017-11-07","APPLE"
"4493",43.665001,44.060001,43.5825,44.060001,97638000,42.050133,"2017-11-08","APPLE"
"4494",43.7775,44.025002,43.285,43.970001,117930400,41.964241,"2017-11-09","APPLE"
"4495",43.7775,43.845001,43.567501,43.6675,100582000,41.825359,"2017-11-10","APPLE"
"4496",43.375,43.625,43.349998,43.4925,67928400,41.657742,"2017-11-13","APPLE"
"4497",43.259998,43.369999,42.794998,42.834999,99130000,41.027981,"2017-11-14","APPLE"
"4498",42.4925,42.580002,42.095001,42.27,116632400,40.486813,"2017-11-15","APPLE"
"4499",42.794998,42.967499,42.575001,42.775002,94550000,40.970509,"2017-11-16","APPLE"
"4500",42.759998,42.8475,42.41,42.537498,87598000,40.743027,"2017-11-17","APPLE"
"4501",42.572498,42.639999,42.389999,42.494999,65049600,40.70232,"2017-11-20","APPLE"
"4502",42.695,43.424999,42.695,43.285,100525200,41.458996,"2017-11-21","APPLE"
"4503",43.34,43.75,43.262501,43.740002,102355600,41.894806,"2017-11-22","APPLE"
"4504",43.775002,43.875,43.662498,43.7425,56106800,41.897198,"2017-11-24","APPLE"
"4505",43.762501,43.77,43.334999,43.522499,82867200,41.686474,"2017-11-27","APPLE"
"4506",43.575001,43.717499,42.965,43.267502,105715200,41.442234,"2017-11-28","APPLE"
"4507",43.157501,43.23,41.790001,42.369999,166665600,40.582588,"2017-11-29","APPLE"
"4508",42.607498,43.035,42.110001,42.962502,166108800,41.150101,"2017-11-30","APPLE"
"4509",42.487499,42.9175,42.125,42.762501,159037200,40.95853,"2017-12-01","APPLE"
"4510",43.119999,43.154999,42.407501,42.450001,130169600,40.659222,"2017-12-04","APPLE"
"4511",42.264999,42.880001,42.099998,42.41,109400800,40.620911,"2017-12-05","APPLE"
"4512",41.875,42.549999,41.615002,42.252499,114240000,40.470055,"2017-12-06","APPLE"
"4513",42.2575,42.610001,42.227501,42.330002,102693200,40.544296,"2017-12-07","APPLE"
"4514",42.622501,42.75,42.205002,42.342499,93420800,40.556255,"2017-12-08","APPLE"
"4515",42.299999,43.2225,42.197498,43.1675,141095200,41.346455,"2017-12-11","APPLE"
"4516",43.037498,43.0975,42.865002,42.924999,77636800,41.114178,"2017-12-12","APPLE"
"4517",43.125,43.384998,43,43.067501,95273600,41.250675,"2017-12-13","APPLE"
"4518",43.099998,43.282501,42.912498,43.055,81906000,41.238697,"2017-12-14","APPLE"
"4519",43.407501,43.5425,43.115002,43.4925,160677200,41.657742,"2017-12-15","APPLE"
"4520",43.720001,44.299999,43.715,44.105,117684400,42.244404,"2017-12-18","APPLE"
"4521",43.7575,43.8475,43.522499,43.634998,109745600,41.794235,"2017-12-19","APPLE"
"4522",43.717499,43.855,43.3125,43.587502,93902400,41.748737,"2017-12-20","APPLE"
"4523",43.5425,44.005001,43.525002,43.752499,83799600,41.90678,"2017-12-21","APPLE"
"4524",43.669998,43.855,43.625,43.752499,65397600,41.90678,"2017-12-22","APPLE"
"4525",42.700001,42.8675,42.419998,42.642502,132742000,40.843601,"2017-12-26","APPLE"
"4526",42.525002,42.695,42.427502,42.650002,85992800,40.850784,"2017-12-27","APPLE"
"4527",42.75,42.962502,42.619999,42.77,65920800,40.965729,"2017-12-28","APPLE"
"4528",42.630001,42.647499,42.305,42.307499,103999600,40.522736,"2017-12-29","APPLE"
"4529",42.540001,43.075001,42.314999,43.064999,102223600,41.248276,"2018-01-02","APPLE"
"4530",43.1325,43.637501,42.990002,43.057499,118071600,41.241093,"2018-01-03","APPLE"
"4531",43.134998,43.3675,43.02,43.2575,89738400,41.432648,"2018-01-04","APPLE"
"4532",43.360001,43.842499,43.262501,43.75,94640000,41.904377,"2018-01-05","APPLE"
"4533",43.587502,43.9025,43.482498,43.587502,82271200,41.748737,"2018-01-08","APPLE"
"4534",43.637501,43.764999,43.352501,43.5825,86336000,41.743946,"2018-01-09","APPLE"
"4535",43.290001,43.575001,43.25,43.572498,95839600,41.734364,"2018-01-10","APPLE"
"4536",43.647499,43.872501,43.622501,43.82,74670800,41.971424,"2018-01-11","APPLE"
"4537",44.044998,44.34,43.912498,44.272499,101672400,42.404835,"2018-01-12","APPLE"
"4538",44.474998,44.8475,44.035,44.047501,118263600,42.189331,"2018-01-16","APPLE"
"4539",44.037498,44.8125,43.767502,44.775002,137547200,42.886147,"2018-01-17","APPLE"
"4540",44.842499,45.025002,44.5625,44.814999,124773600,42.924446,"2018-01-18","APPLE"
"4541",44.6525,44.895,44.352501,44.615002,129700400,42.732891,"2018-01-19","APPLE"
"4542",44.325001,44.445,44.150002,44.25,108434400,42.383286,"2018-01-22","APPLE"
"4543",44.325001,44.860001,44.205002,44.259998,130756400,42.39286,"2018-01-23","APPLE"
"4544",44.3125,44.325001,43.299999,43.555,204420400,41.717606,"2018-01-24","APPLE"
"4545",43.627499,43.737499,42.6325,42.7775,166116000,40.972908,"2018-01-25","APPLE"
"4546",43,43,42.514999,42.877499,156572000,41.068687,"2018-01-26","APPLE"
"4547",42.540001,42.540001,41.767502,41.990002,202561600,40.218636,"2018-01-29","APPLE"
"4548",41.3825,41.842499,41.174999,41.7425,184192800,39.981567,"2018-01-30","APPLE"
"4549",41.717499,42.110001,41.625,41.857498,129915600,40.091709,"2018-01-31","APPLE"
"4550",41.7925,42.154999,41.689999,41.945,188923200,40.175529,"2018-02-01","APPLE"
"4551",41.5,41.700001,40.025002,40.125,346375200,38.432304,"2018-02-02","APPLE"
"4552",39.775002,40.970001,39,39.122501,290954000,37.472088,"2018-02-05","APPLE"
"4553",38.7075,40.93,38.5,40.7575,272975200,39.038116,"2018-02-06","APPLE"
"4554",40.772499,40.849998,39.767502,39.884998,206434400,38.202427,"2018-02-07","APPLE"
"4555",40.072498,40.25,38.7575,38.787498,217562000,37.151222,"2018-02-08","APPLE"
"4556",39.267502,39.4725,37.560001,39.102501,282690400,37.60564,"2018-02-09","APPLE"
"4557",39.625,40.9725,39.377499,40.677502,243278000,39.120342,"2018-02-12","APPLE"
"4558",40.487499,41.1875,40.412498,41.084999,130196800,39.512241,"2018-02-13","APPLE"
"4559",40.759998,41.884998,40.720001,41.842499,162579600,40.240753,"2018-02-14","APPLE"
"4560",42.447498,43.272499,42.25,43.247501,204588800,41.591965,"2018-02-15","APPLE"
"4561",43.09,43.705002,42.942501,43.107498,160704400,41.457317,"2018-02-16","APPLE"
"4562",43.012501,43.564999,42.855,42.962502,135722000,41.317875,"2018-02-20","APPLE"
"4563",43.2075,43.529999,42.752499,42.767502,149886400,41.130333,"2018-02-21","APPLE"
"4564",42.950001,43.487499,42.927502,43.125,123967600,41.474148,"2018-02-22","APPLE"
"4565",43.4175,43.912498,43.384998,43.875,135249600,42.195438,"2018-02-23","APPLE"
"4566",44.087502,44.8475,44.052502,44.7425,152648800,43.029732,"2018-02-26","APPLE"
"4567",44.775002,45.119999,44.540001,44.5975,155712400,42.890285,"2018-02-27","APPLE"
"4568",44.814999,45.154999,44.512501,44.529999,151128400,42.825367,"2018-02-28","APPLE"
"4569",44.634998,44.945,43.165001,43.75,195208000,42.075226,"2018-03-01","APPLE"
"4570",43.200001,44.075001,43.112499,44.052502,153816000,42.36615,"2018-03-02","APPLE"
"4571",43.802502,44.435001,43.630001,44.205002,113605600,42.512814,"2018-03-05","APPLE"
"4572",44.477501,44.5625,44.032501,44.1675,95154000,42.476746,"2018-03-06","APPLE"
"4573",43.735001,43.962502,43.567501,43.7575,126814000,42.082439,"2018-03-07","APPLE"
"4574",43.869999,44.279999,43.767502,44.235001,95096400,42.54166,"2018-03-08","APPLE"
"4575",44.490002,45,44.3475,44.994999,128740800,43.27256,"2018-03-09","APPLE"
"4576",45.072498,45.5975,45.052502,45.43,128828400,43.690918,"2018-03-12","APPLE"
"4577",45.647499,45.875,44.810001,44.9925,126774000,43.270168,"2018-03-13","APPLE"
"4578",45.080002,45.130001,44.452499,44.610001,117473600,42.902306,"2018-03-14","APPLE"
"4579",44.625,45.060001,44.517502,44.662498,90975200,42.952797,"2018-03-15","APPLE"
"4580",44.662498,44.779999,44.404999,44.505001,157618800,42.801327,"2018-03-16","APPLE"
"4581",44.330002,44.3675,43.415001,43.825001,133787200,42.147358,"2018-03-19","APPLE"
"4582",43.810001,44.200001,43.735001,43.810001,78597600,42.132931,"2018-03-20","APPLE"
"4583",43.759998,43.772499,42.814999,42.817501,148219600,41.178421,"2018-03-21","APPLE"
"4584",42.5,43.169998,42.150002,42.212502,165963200,40.596592,"2018-03-22","APPLE"
"4585",42.0975,42.48,41.235001,41.235001,164115200,39.656502,"2018-03-23","APPLE"
"4586",42.017502,43.275002,41.610001,43.192501,150164800,41.539074,"2018-03-26","APPLE"
"4587",43.419998,43.787498,41.73,42.084999,163690400,40.473965,"2018-03-27","APPLE"
"4588",41.8125,42.505001,41.297501,41.619999,166674000,40.02676,"2018-03-28","APPLE"
"4589",41.952499,42.9375,41.724998,41.945,153594000,40.339321,"2018-03-29","APPLE"
"4590",41.66,42.235001,41.1175,41.669998,150347200,40.074856,"2018-04-02","APPLE"
"4591",41.91,42.1875,41.220001,42.0975,121112000,40.485989,"2018-04-03","APPLE"
"4592",41.220001,43.002499,41.192501,42.9025,138422000,41.260166,"2018-04-04","APPLE"
"4593",43.145,43.557499,43.02,43.200001,107732800,41.546284,"2018-04-05","APPLE"
"4594",42.7425,43.119999,42.049999,42.095001,140021200,40.483582,"2018-04-06","APPLE"
"4595",42.470001,43.272499,42.462502,42.512501,116070800,40.885098,"2018-04-09","APPLE"
"4596",43.25,43.5,42.8825,43.3125,113634400,41.654476,"2018-04-10","APPLE"
"4597",43.057499,43.48,42.924999,43.110001,89726400,41.459732,"2018-04-11","APPLE"
"4598",43.352501,43.75,43.259998,43.535,91557200,41.86845,"2018-04-12","APPLE"
"4599",43.695,43.959999,43.462502,43.682499,100497200,42.010307,"2018-04-13","APPLE"
"4600",43.7575,44.047501,43.7075,43.955002,86313600,42.272385,"2018-04-16","APPLE"
"4601",44.122501,44.735001,44.102501,44.560001,106421600,42.854221,"2018-04-17","APPLE"
"4602",44.452499,44.705002,44.220001,44.459999,83018000,42.758053,"2018-04-18","APPLE"
"4603",43.439999,43.8475,43.165001,43.200001,139235200,41.546284,"2018-04-19","APPLE"
"4604",42.650002,42.805,41.357498,41.43,261964400,39.844044,"2018-04-20","APPLE"
"4605",41.7075,41.73,41.022499,41.310001,146062000,39.728634,"2018-04-23","APPLE"
"4606",41.4175,41.5825,40.305,40.735001,134768000,39.175652,"2018-04-24","APPLE"
"4607",40.654999,41.355,40.602501,40.912498,113528400,39.346348,"2018-04-25","APPLE"
"4608",41.029999,41.432499,40.842499,41.055,111852000,39.483398,"2018-04-26","APPLE"
"4609",41,41.0825,40.157501,40.580002,142623200,39.026581,"2018-04-27","APPLE"
"4610",40.532501,41.814999,40.459999,41.314999,169709600,39.733437,"2018-04-30","APPLE"
"4611",41.602501,42.299999,41.317501,42.275002,214277600,40.656693,"2018-05-01","APPLE"
"4612",43.807499,44.4375,43.450001,44.142502,266157600,42.452702,"2018-05-02","APPLE"
"4613",43.970001,44.375,43.610001,44.2225,136272800,42.529644,"2018-05-03","APPLE"
"4614",44.5625,46.0625,44.5425,45.9575,224805200,44.198223,"2018-05-04","APPLE"
"4615",46.294998,46.9175,46.1875,46.290001,169805600,44.517994,"2018-05-07","APPLE"
"4616",46.247501,46.555,45.9175,46.512501,113611200,44.731979,"2018-05-08","APPLE"
"4617",46.637501,46.849998,46.305,46.84,92844800,45.046944,"2018-05-09","APPLE"
"4618",46.935001,47.592499,46.912498,47.509998,111957200,45.691288,"2018-05-10","APPLE"
"4619",47.372501,47.514999,46.862499,47.147499,104848800,45.517509,"2018-05-11","APPLE"
"4620",47.252499,47.3825,46.965,47.037498,83115200,45.41132,"2018-05-14","APPLE"
"4621",46.695,46.767502,46.275002,46.610001,94780800,44.998604,"2018-05-15","APPLE"
"4622",46.517502,47.115002,46.5,47.044998,76732400,45.418556,"2018-05-16","APPLE"
"4623",47,47.227501,46.59,46.747501,69176000,45.131348,"2018-05-17","APPLE"
